"도로명코드","도로명","도로명 로마자","읍면동일련번호","시도명","시도명 로마자","시군구명","시군구명 로마자","읍면동명","읍면동명 로마자","읍면동구분","읍면동코드","사용여부","변경사유","변경이력정보","고시일자","말소일자"
"111104100300","자하문로5길","Jahamun-ro 5-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100300","자하문로5길","Jahamun-ro 5-gil","01","서울특별시","Seoul","종로구","Jongno-gu","체부동","Chebu-dong","1","112","0","","","",""
"111104100300","자하문로5길","Jahamun-ro 5-gil","02","서울특별시","Seoul","종로구","Jongno-gu","필운동","Pirun-dong","1","113","0","","","",""
"111104100301","자하문로6길","Jahamun-ro 6-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100301","자하문로6길","Jahamun-ro 6-gil","01","서울특별시","Seoul","종로구","Jongno-gu","통의동","Tongui-dong","1","106","0","","","",""
"111104100302","자하문로7길","Jahamun-ro 7-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100302","자하문로7길","Jahamun-ro 7-gil","01","서울특별시","Seoul","종로구","Jongno-gu","통인동","Tongin-dong","1","108","0","","","",""
"111104100302","자하문로7길","Jahamun-ro 7-gil","02","서울특별시","Seoul","종로구","Jongno-gu","누하동","Nuha-dong","1","110","0","","","",""
"111104100302","자하문로7길","Jahamun-ro 7-gil","03","서울특별시","Seoul","종로구","Jongno-gu","체부동","Chebu-dong","1","112","0","","","",""
"111104100303","자하문로8길","Jahamun-ro 8-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100303","자하문로8길","Jahamun-ro 8-gil","01","서울특별시","Seoul","종로구","Jongno-gu","통의동","Tongui-dong","1","106","0","","","",""
"111104100304","자하문로9길","Jahamun-ro 9-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100304","자하문로9길","Jahamun-ro 9-gil","01","서울특별시","Seoul","종로구","Jongno-gu","통인동","Tongin-dong","1","108","0","","","",""
"111104100304","자하문로9길","Jahamun-ro 9-gil","02","서울특별시","Seoul","종로구","Jongno-gu","누하동","Nuha-dong","1","110","0","","","",""
"111104100305","종로10길","Jong-ro 10-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100305","종로10길","Jong-ro 10-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100306","종로11길","Jong-ro 11-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100306","종로11길","Jong-ro 11-gil","01","서울특별시","Seoul","종로구","Jongno-gu","인사동","Insa-dong","1","136","0","","","",""
"111104100307","종로12길","Jong-ro 12-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100307","종로12길","Jong-ro 12-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100308","종로14길","Jong-ro 14-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100308","종로14길","Jong-ro 14-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100309","종로16길","Jong-ro 16-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
"111104100309","종로16길","Jong-ro 16-gil","01","서울특별시","Seoul","종로구","Jongno-gu","관철동","Gwancheol-dong","1","135","0","","","",""
"111104100309","종로16길","Jong-ro 16-gil","02","서울특별시","Seoul","종로구","Jongno-gu","관수동","Gwansu-dong","1","155","0","","","",""
"111104100310","종로17길","Jong-ro 17-gil","00","서울특별시","Seoul","종로구","Jongno-gu","","","2","","0","","","",""
